COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
05|V|35 a 39 años|3849|0|3849|1618|3826|520|99|0|0
05|V|40 a 44 años|4353|0|4353|1983|4330|775|230|0|0
05|V|45 a 49 años|5416|0|5416|2406|5357|958|283|0|0
05|V|50 a 54 años|5649|0|5649|2616|5567|1059|429|0|0
05|V|55 a 59 años|5713|0|5713|2196|5615|1012|561|0|0
05|V|60 a 64 años|5895|2|5895|2370|5764|895|429|0|2
05|V|65 a 69 años|5522|1|5522|2348|5370|466|178|0|1
05|V|70 a 74 años|4348|2|4348|1846|4171|162|85|0|2
05|V|Más de 74 años|7635|7|7637|4730|5818|63|22|0|7
06|M|15 a 17 años|196|0|196|196|0|0|0|0|0
06|M|18 a 20 años|2982|0|2982|358|2865|0|0|0|0
06|M|21 a 24 años|9000|0|9000|461|8969|38|4|0|0
06|M|25 a 29 años|13499|0|13499|535|13484|112|30|0|0
06|M|30 a 34 años|15565|0|15565|1433|15545|140|43|0|0
06|M|35 a 39 años|17828|0|17828|2298|17799|168|60|0|0
06|M|40 a 44 años|18963|0|18963|3058|18906|191|73|0|0
06|M|45 a 49 años|21376|0|21376|3693|21207|219|74|0|0
06|M|50 a 54 años|20462|0|20462|4177|20119|127|67|0|0
06|M|55 a 59 años|18655|1|18655|3020|18289|86|55|0|1
06|M|60 a 64 años|15216|0|15216|2001|14843|40|26|0|0
06|M|65 a 69 años|10240|1|10240|1288|9913|7|3|0|1
06|M|70 a 74 años|5331|0|5331|611|5083|5|0|0|0
06|M|Más de 74 años|3600|0|3600|467|3362|1|1|0|0
06|V|15 a 17 años|1192|24|1209|1192|0|0|0|0|24
06|V|18 a 20 años|5873|4|5874|1717|5407|8|0|0|4
06|V|21 a 24 años|11303|1|11304|2134|11191|298|14|0|1
06|V|25 a 29 años|15592|0|15592|3156|15540|927|65|0|0
06|V|30 a 34 años|17402|1|17402|6649|17337|1387|136|0|1
06|V|35 a 39 años|19462|0|19462|9776|19358|2372|304|0|0
06|V|40 a 44 años|20837|2|20838|11414|20700|3369|558|0|2
06|V|45 a 49 años|23416|3|23416|12345|23045|3912|875|0|3
06|V|50 a 54 años|24499|6|24500|14094|23772|4180|1635|0|6
06|V|55 a 59 años|24115|17|24119|12878|23261|3656|1815|2|15
06|V|60 a 64 años|23593|20|23593|13472|22450|3137|1424|0|20
06|V|65 a 69 años|20023|23|20023|13846|18721|1273|491|0|23
06|V|70 a 74 años|14531|34|14531|10295|13269|371|189|0|34
06|V|Más de 74 años|26473|77|26474|21545|17541|209|100|0|77
07|M|15 a 17 años|872|0|872|872|0|0|0|0|0
07|M|18 a 20 años|4174|0|4174|1511|3398|0|0|0|0
07|M|21 a 24 años|12955|0|12955|2119|12689|23|1|0|0
07|M|25 a 29 años|22470|0|22470|4097|22277|157|49|0|0
07|M|30 a 34 años|31197|0|31197|7894|30957|350|134|0|0
07|M|35 a 39 años|34988|0|34988|12221|34631|494|244|0|0
07|M|40 a 44 años|41874|0|41874|18382|41416|966|491|0|0
07|M|45 a 49 años|42648|0|42648|16931|41742|748|359|0|0
07|M|50 a 54 años|38846|0|38846|17509|37673|535|226|0|0
07|M|55 a 59 años|33630|1|33631|14474|32502|514|117|1|0
07|M|60 a 64 años|27922|2|27922|10918|26947|391|72|1|1
07|M|65 a 69 años|22517|0|22517|6562|21669|163|15|0|0
07|M|70 a 74 años|15863|0|15863|4015|15094|84|6|0|0
07|M|Más de 74 años|19050|0|19050|6488|15661|33|2|0|0
07|V|15 a 17 años|2197|2|2198|2197|0|0|0|0|2
07|V|18 a 20 años|7737|2|7738|3752|6105|8|0|0|2
07|V|21 a 24 años|17100|0|17100|5331|16496|241|15|0|0
07|V|25 a 29 años|22268|0|22268|6329|21906|728|163|0|0
07|V|30 a 34 años|22671|0|22671|9195|22331|998|300|0|0
07|V|35 a 39 años|27070|0|27070|13526|26704|1654|656|0|0
07|V|40 a 44 años|29467|0|29467|15010|29048|2261|942|0|0
07|V|45 a 49 años|40525|0|40525|25010|39343|3940|1587|0|0
07|V|50 a 54 años|43083|1|43083|28522|41576|4791|2367|0|1
07|V|55 a 59 años|38182|0|38182|25843|36723|4484|2418|0|0
07|V|60 a 64 años|32258|1|32258|22628|30824|4088|2089|0|1
07|V|65 a 69 años|26153|3|26153|18776|24913|1808|781|0|3
07|V|70 a 74 años|20210|2|20210|14305|19042|720|307|0|2
07|V|Más de 74 años|32938|10|32938|26471|26727|338|127|0|10
08|M|15 a 17 años|929|0|929|929|0|0|0|0|0
08|M|18 a 20 años|16560|0|16560|2625|15513|14|0|0|0
08|M|21 a 24 años|60548|0|60548|4979|60081|114|10|0|0
08|M|25 a 29 años|93950|0|93950|8805|93401|349|88|0|0
08|M|30 a 34 años|109667|0|109667|18010|108863|449|200|0|0
08|M|35 a 39 años|121731|0|121731|25315|120718|578|426|0|0
08|M|40 a 44 años|141512|0|141512|34807|140101|952|672|0|0
08|M|45 a 49 años|172649|0|172649|48969|169339|988|702|0|0
08|M|50 a 54 años|171662|0|171662|57941|166354|810|616|0|0
08|M|55 a 59 años|146618|0|146618|43150|142164|686|480|0|0
08|M|60 a 64 años|119118|0|119118|32067|115878|409|205|0|0
08|M|65 a 69 años|97214|0|97214|20093|94950|158|72|0|0
08|M|70 a 74 años|62578|0|62578|9922|60936|58|17|0|0
08|M|Más de 74 años|54370|0|54370|10688|50876|13|2|0|0
08|V|15 a 17 años|3062|12|3071|3062|0|0|0|0|12
08|V|18 a 20 años|30854|12|30864|8565|28009|47|0|0|12
08|V|21 a 24 años|79308|2|79309|15492|78082|799|33|0|2
08|V|25 a 29 años|109566|1|109567|25275|108332|2446|420|0|1
08|V|30 a 34 años|123123|1|123124|41150|121662|3641|916|0|1
08|V|35 a 39 años|137840|0|137840|56749|136258|5909|1985|0|0
08|V|40 a 44 años|156699|0|156699|72488|154927|10046|3565|0|0
08|V|45 a 49 años|204678|0|204678|104081|199588|16094|5671|0|0
08|V|50 a 54 años|213772|0|213772|121458|206561|20081|8422|0|0
08|V|55 a 59 años|186299|1|186299|100727|179945|18175|8583|0|1
08|V|60 a 64 años|156753|0|156753|88303|151442|17039|7535|0|0
08|V|65 a 69 años|130425|2|130425|71033|126430|7856|3219|0|2
08|V|70 a 74 años|101951|2|101951|49797|98716|3165|1488|0|2
08|V|Más de 74 años|161340|1|161341|93853|144581|1843|746|1|0
09|M|15 a 17 años|28|0|28|28|0|0|0|0|0
09|M|18 a 20 años|876|0|876|42|865|0|0|0|0
09|M|21 a 24 años|3521|0|3521|124|3516|5|0|0|0
09|M|25 a 29 años|5649|0|5649|194|5640|18|2|0|0
09|M|30 a 34 años|5930|0|5930|361|5918|29|11|0|0
09|M|35 a 39 años|7398|0|7398|544|7392|63|19|0|0
09|M|40 a 44 años|8781|0|8781|766|8764|85|36|0|0
09|M|45 a 49 años|10827|0|10827|1017|10789|129|54|0|0
09|M|50 a 54 años|11067|0|11067|1257|10996|88|51|0|0
09|M|55 a 59 años|10412|0|10412|905|10342|62|37|0|0
09|M|60 a 64 años|9308|0|9308|654|9225|44|26|0|0
09|M|65 a 69 años|7283|0|7283|464|7198|18|9|0|0
09|M|70 a 74 años|4183|0|4183|287|4106|4|2|0|0
09|M|Más de 74 años|3025|0|3025|440|2755|1|1|0|0
09|V|15 a 17 años|160|15|173|160|0|0|0|0|15
09|V|18 a 20 años|1909|4|1913|321|1829|0|0|0|4
09|V|21 a 24 años|4790|1|4791|547|4777|84|1|0|1
09|V|25 a 29 años|6955|0|6955|1052|6929|301|31|0|0
09|V|30 a 34 años|7640|0|7640|1721|7608|477|55|0|0
09|V|35 a 39 años|8777|0|8777|2642|8752|883|143|0|0
09|V|40 a 44 años|10262|3|10263|3408|10216|1351|263|0|3
09|V|45 a 49 años|12982|0|12982|4554|12896|1964|475|0|0
09|V|50 a 54 años|13435|0|13435|4850|13279|2414|1017|0|0
09|V|55 a 59 años|12965|2|12965|4156|12837|2333|1249|0|2
09|V|60 a 64 años|12569|2|12569|3998|12401|2230|1133|0|2
09|V|65 a 69 años|11716|3|11716|4190|11511|901|377|0|3
09|V|70 a 74 años|9194|6|9195|3509|8929|241|99|0|6
09|V|Más de 74 años|15082|18|15082|9378|12257|87|36|0|18
10|M|15 a 17 años|52|0|52|52|0|0|0|0|0
10|M|18 a 20 años|1461|0|1461|101|1424|0|0|0|0
10|M|21 a 24 años|4843|0|4843|134|4840|13|1|0|0
10|M|25 a 29 años|7227|0|7227|235|7225|43|8|0|0
10|M|30 a 34 años|8565|0|8565|783|8561|77|14|0|0
10|M|35 a 39 años|10002|0|10002|1021|9992|95|15|0|0
10|M|40 a 44 años|10460|0|10460|1423|10444|90|41|0|0
10|M|45 a 49 años|11707|0|11707|1633|11653|63|38|0|0
10|M|50 a 54 años|11814|0|11814|1877|11684|85|36|0|0
10|M|55 a 59 años|11422|0|11422|1254|11299|47|31|0|0
10|M|60 a 64 años|10285|1|10285|1033|10126|26|11|0|1
10|M|65 a 69 años|7422|0|7422|867|7221|11|4|0|0
10|M|70 a 74 años|3775|0|3775|371|3641|3|1|0|0
10|M|Más de 74 años|2506|0|2506|296|2316|1|1|0|0
10|V|15 a 17 años|336|2|338|336|0|0|0|0|2
10|V|18 a 20 años|2738|0|2738|604|2607|1|0|0|0
10|V|21 a 24 años|5762|0|5762|817|5731|144|2|0|0
10|V|25 a 29 años|8313|0|8313|1316|8295|515|42|0|0
10|V|30 a 34 años|8867|0|8867|2946|8844|753|87|0|0
10|V|35 a 39 años|10279|0|10279|4485|10236|1226|165|0|0
10|V|40 a 44 años|11661|0|11661|5533|11616|1804|328|0|0
10|V|45 a 49 años|13176|1|13176|6093|12970|2169|495|0|1
10|V|50 a 54 años|13591|1|13591|6375|13276|2235|860|0|1
10|V|55 a 59 años|14268|3|14268|5677|13895|2033|978|0|3
10|V|60 a 64 años|14800|8|14800|6588|14293|1954|883|0|8
10|V|65 a 69 años|13442|13|13444|6519|12818|877|337|0|13
10|V|70 a 74 años|9833|15|9835|4710|9249|275|127|0|15
10|V|Más de 74 años|16021|24|16022|10506|11682|148|71|0|24
11|M|15 a 17 años|1055|0|1055|1055|0|0|0|0|0
11|M|18 a 20 años|6677|0|6677|2110|5553|0|0|0|0
11|M|21 a 24 años|16933|0|16933|2387|16523|25|2|0|0
11|M|25 a 29 años|23618|0|23618|2777|23507|87|16|0|0
11|M|30 a 34 años|27521|0|27521|6527|27337|131|49|0|0
11|M|35 a 39 años|32533|0|32533|10856|32258|127|61|0|0
11|M|40 a 44 años|37009|0|37009|15297|36556|188|95|0|0
11|M|45 a 49 años|43350|0|43350|19481|41980|262|91|0|0
11|M|50 a 54 años|40592|0|40592|18244|38457|190|71|0|0
11|M|55 a 59 años|35602|0|35602|12757|33548|155|44|0|0
11|M|60 a 64 años|27434|0|27434|8504|25468|88|18|0|0
11|M|65 a 69 años|19838|0|19838|5136|18467|26|5|0|0
11|M|70 a 74 años|10797|0|10797|1937|10012|15|1|0|0
11|M|Más de 74 años|7374|0|7374|1246|6672|4|0|0|0
11|V|15 a 17 años|2890|0|2890|2890|0|0|0|0|0
11|V|18 a 20 años|10710|0|10710|4972|8605|6|0|0|0
11|V|21 a 24 años|21289|0|21289|6329|20442|292|13|0|0
11|V|25 a 29 años|27150|0|27150|7526|26787|961|106|0|0
11|V|30 a 34 años|28802|0|28802|13317|28400|1346|177|0|0
11|V|35 a 39 años|34117|0|34117|21162|33630|2260|390|0|0
11|V|40 a 44 años|39139|0|39139|27083|38591|3713|785|0|0
11|V|45 a 49 años|47686|1|47686|33340|45975|5114|1151|0|1
11|V|50 a 54 años|47726|1|47727|33814|45228|5650|1858|0|1
11|V|55 a 59 años|45132|1|45132|30522|42061|4757|1948|0|1
11|V|60 a 64 años|39349|2|39349|27707|35697|3495|1483|0|2
11|V|65 a 69 años|33933|4|33933|24745|30388|1488|636|0|4
11|V|70 a 74 años|24631|3|24631|17362|21875|534|251|0|3
11|V|Más de 74 años|37342|16|37342|29237|25054|234|109|0|16
12|M|15 a 17 años|351|0|351|351|0|0|0|0|0
12|M|18 a 20 años|2659|0|2659|670|2296|0|0|0|0
12|M|21 a 24 años|7582|0|7582|788|7465|13|0|0|0
12|M|25 a 29 años|10579|0|10579|867|10540|38|5|0|0
12|M|30 a 34 años|11879|0|11879|1886|11823|55|8|0|0
12|M|35 a 39 años|14172|0|14172|3222|14115|102|28|0|0
12|M|40 a 44 años|16326|0|16326|4590|16246|120|39|0|0
12|M|45 a 49 años|20864|0|20864|7382|20541|130|47|0|0
12|M|50 a 54 años|19871|0|19871|8381|19426|120|52|0|0
12|M|55 a 59 años|18142|0|18142|6853|17708|76|35|0|0
12|M|60 a 64 años|15021|0|15021|5294|14506|52|27|0|0
12|M|65 a 69 años|12014|0|12014|3232|11555|27|4|0|0
12|M|70 a 74 años|7729|0|7729|1520|7303|15|1|0|0
12|M|Más de 74 años|6986|0|6986|2379|5435|4|0|0|0
12|V|15 a 17 años|972|1|972|972|0|0|0|0|1
12|V|18 a 20 años|4331|1|4331|1556|3745|0|0|0|1
12|V|21 a 24 años|9671|0|9671|2400|9452|148|1|0|0
12|V|25 a 29 años|12904|0|12904|3379|12813|453|23|0|0
12|V|30 a 34 años|13646|0|13646|5305|13534|767|56|0|0
12|V|35 a 39 años|14843|0|14843|7555|14703|1274|152|0|0
12|V|40 a 44 años|18494|0|18494|10619|18365|2099|348|0|0
12|V|45 a 49 años|24317|0|24317|15009|23844|3183|643|0|0
12|V|50 a 54 años|23840|0|23840|15686|23275|3333|1078|0|0
12|V|55 a 59 años|21899|0|21899|14449|21267|3094|1300|0|0
12|V|60 a 64 años|19011|2|19011|13630|18433|2458|1120|0|2
12|V|65 a 69 años|15995|5|15995|12124|15494|934|347|0|5
12|V|70 a 74 años|12382|3|12382|9559|11860|316|128|0|3
12|V|Más de 74 años|21394|29|21394|18192|17189|153|47|0|29
13|M|15 a 17 años|118|1|119|118|0|0|0|0|1
13|M|18 a 20 años|1754|0|1754|199|1647|0|0|0|0
13|M|21 a 24 años|5801|0|5801|297|5759|18|0|0|0
13|M|25 a 29 años|9587|0|9587|393|9573|51|4|0|0
13|M|30 a 34 años|10877|0|10877|1049|10854|48|10|0|0
13|M|35 a 39 años|12557|0|12557|1924|12523|76|22|0|0
13|M|40 a 44 años|13791|0|13791|2813|13749|189|49|0|0
13|M|45 a 49 años|15324|0|15324|2844|15180|192|54|0|0
13|M|50 a 54 años|14965|0|14965|3472|14655|108|53|0|0
13|M|55 a 59 años|13993|0|13993|2438|13682|72|28|0|0
13|M|60 a 64 años|11624|0|11624|1790|11260|49|19|0|0
13|M|65 a 69 años|8220|0|8220|1037|7914|13|6|0|0
13|M|70 a 74 años|3929|0|3929|450|3724|4|2|0|0
13|M|Más de 74 años|2666|1|2666|411|2398|1|1|0|1
13|V|15 a 17 años|654|29|673|654|0|0|0|0|29
13|V|18 a 20 años|3403|20|3419|956|3085|3|0|0|20
13|V|21 a 24 años|7535|3|7537|1280|7426|160|2|0|3
13|V|25 a 29 años|11103|2|11105|2110|11054|626|31|0|2
13|V|30 a 34 años|12960|1|12961|4694|12894|1033|69|0|1
13|V|35 a 39 años|13641|1|13641|6674|13550|1606|182|0|1
13|V|40 a 44 años|14438|0|14438|7398|14328|2190|402|0|0
13|V|45 a 49 años|17110|2|17112|8666|16781|2745|557|0|2
13|V|50 a 54 años|17227|4|17231|9262|16712|2903|1070|0|4
13|V|55 a 59 años|17426|7|17427|8679|16851|2912|1449|0|7
13|V|60 a 64 años|17136|13|17137|9901|16350|2742|1316|0|13
13|V|65 a 69 años|14667|28|14667|9316|13756|1254|478|0|28
13|V|70 a 74 años|10311|48|10311|6246|9394|391|172|0|48
13|V|Más de 74 años|21402|123|21402|17116|12920|177|76|0|123
14|M|15 a 17 años|334|0|334|334|0|0|0|0|0
14|M|18 a 20 años|3078|0|3078|671|2682|0|0|0|0
14|M|21 a 24 años|9700|0|9700|1019|9532|18|0|0|0
14|M|25 a 29 años|15190|1|15191|1268|15147|63|11|0|1
14|M|30 a 34 años|18144|0|18144|2727|18089|108|31|0|0
14|M|35 a 39 años|20398|0|20398|3505|20331|183|47|0|0
14|M|40 a 44 años|21348|0|21348|4939|21217|232|78|0|0
14|M|45 a 49 años|24282|0|24282|6261|23941|229|87|0|0
14|M|50 a 54 años|23348|0|23348|6919|22737|173|70|0|0
14|M|55 a 59 años|22120|0|22120|5408|21414|118|54|0|0
14|M|60 a 64 años|18001|1|18001|3678|17335|57|15|0|1
14|M|65 a 69 años|12584|0|12584|2463|11973|15|3|0|0
14|M|70 a 74 años|6062|1|6062|973|5706|10|1|0|1
14|M|Más de 74 años|3669|0|3669|689|3253|1|0|0|0
14|V|15 a 17 años|1410|2|1411|1410|0|0|0|0|2
14|V|18 a 20 años|5804|3|5806|2191|4971|3|0|0|3
14|V|21 a 24 años|12699|0|12699|2917|12444|239|3|0|0
14|V|25 a 29 años|17711|0|17711|4288|17601|820|59|0|0
14|V|30 a 34 años|19080|0|19080|7866|18962|1196|112|0|0
14|V|35 a 39 años|21323|0|21323|11843|21185|2119|294|0|0
14|V|40 a 44 años|23272|1|23273|14590|23112|3171|539|0|1
14|V|45 a 49 años|27165|0|27165|17185|26599|4014|919|0|0
14|V|50 a 54 años|27125|0|27125|18011|26284|4274|1580|0|0
14|V|55 a 59 años|27729|3|27730|17699|26559|4144|1943|1|2
14|V|60 a 64 años|26545|3|26545|18185|25259|3635|1615|0|3
14|V|65 a 69 años|22759|7|22759|16893|21483|1561|654|0|7
14|V|70 a 74 años|16388|4|16388|12261|15229|487|239|0|4
14|V|Más de 74 años|27882|13|27882|23036|18518|241|114|0|13
15|M|15 a 17 años|68|1|69|68|0|0|0|0|1
15|M|18 a 20 años|3715|1|3716|163|3685|0|0|0|1
15|M|21 a 24 años|11883|0|11883|252|11875|22|0|0|0
15|M|25 a 29 años|17473|0|17473|468|17457|70|21|0|0
15|M|30 a 34 años|22961|0|22961|1638|22927|169|44|0|0
15|M|35 a 39 años|30250|0|30250|2625|30214|431|128|0|0
15|M|40 a 44 años|35311|0|35311|3676|35247|437|185|0|0
15|M|45 a 49 años|42642|0|42642|5532|42465|440|206|0|0
15|M|50 a 54 años|41120|1|41120|7118|40808|316|196|0|1
15|M|55 a 59 años|37656|2|37656|4645|37334|220|138|0|2
15|M|60 a 64 años|31911|4|31911|2959|31584|129|75|0|4
15|M|65 a 69 años|27052|18|27053|2109|26716|52|24|0|18
