COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
07|V|60 a 64 años|32506|1|32506|22805|31088|4081|2095|0|1
07|V|65 a 69 años|26327|3|26327|18883|25060|1801|771|0|3
07|V|70 a 74 años|20208|2|20208|14306|19066|734|309|0|2
07|V|Más de 74 años|33252|10|33252|26646|27017|360|140|0|10
08|M|15 a 17 años|948|0|948|948|0|0|0|0|0
08|M|18 a 20 años|16770|0|16770|2574|15787|13|0|0|0
08|M|21 a 24 años|61112|0|61112|4982|60652|132|10|0|0
08|M|25 a 29 años|94266|0|94266|8764|93726|361|90|0|0
08|M|30 a 34 años|109389|0|109389|17462|108603|447|207|0|0
08|M|35 a 39 años|121430|0|121430|25117|120426|580|423|0|0
08|M|40 a 44 años|140340|0|140340|34264|138989|962|675|0|0
08|M|45 a 49 años|171181|0|171181|48108|168019|973|708|0|0
08|M|50 a 54 años|172746|0|172746|58225|167486|827|629|0|0
08|M|55 a 59 años|147099|0|147099|43623|142601|689|493|0|0
08|M|60 a 64 años|120078|0|120078|32520|116786|412|215|0|0
08|M|65 a 69 años|98320|0|98320|20710|96047|151|66|0|0
08|M|70 a 74 años|63239|0|63239|10213|61591|60|16|0|0
08|M|Más de 74 años|55662|0|55662|10850|52123|14|4|0|0
08|V|15 a 17 años|3238|10|3245|3238|0|0|0|0|10
08|V|18 a 20 años|31798|11|31808|8623|29135|48|1|0|11
08|V|21 a 24 años|80740|2|80741|15759|79509|857|36|0|2
08|V|25 a 29 años|110506|1|110507|25414|109276|2510|453|0|1
08|V|30 a 34 años|123728|1|123729|40475|122308|3649|914|0|1
08|V|35 a 39 años|138217|0|138217|56725|136628|5837|1963|0|0
08|V|40 a 44 años|155200|0|155200|71157|153511|9801|3526|0|0
08|V|45 a 49 años|202886|0|202886|102644|198013|15847|5556|0|0
08|V|50 a 54 años|214273|0|214273|121480|207118|19890|8321|0|0
08|V|55 a 59 años|187010|1|187010|101296|180637|18318|8577|0|1
08|V|60 a 64 años|157866|0|157866|88846|152529|16884|7514|0|0
08|V|65 a 69 años|130939|3|130939|71609|126915|7788|3210|0|3
08|V|70 a 74 años|102346|2|102346|50300|99134|3253|1532|0|2
08|V|Más de 74 años|162777|1|162778|94173|145959|1844|762|1|0
09|M|15 a 17 años|30|0|30|30|0|0|0|0|0
09|M|18 a 20 años|855|0|855|42|844|0|0|0|0
09|M|21 a 24 años|3490|0|3490|123|3485|4|0|0|0
09|M|25 a 29 años|5674|0|5674|197|5664|18|2|0|0
09|M|30 a 34 años|5890|0|5890|362|5874|27|11|0|0
09|M|35 a 39 años|7360|0|7360|542|7353|60|17|0|0
09|M|40 a 44 años|8735|0|8735|757|8717|84|38|0|0
09|M|45 a 49 años|10711|0|10711|998|10676|125|53|0|0
09|M|50 a 54 años|11111|0|11111|1284|11040|90|54|0|0
09|M|55 a 59 años|10392|0|10392|900|10318|60|38|0|0
09|M|60 a 64 años|9359|0|9359|663|9282|45|25|0|0
09|M|65 a 69 años|7437|0|7437|488|7346|19|10|0|0
09|M|70 a 74 años|4258|0|4258|276|4185|4|2|0|0
09|M|Más de 74 años|3106|0|3106|447|2833|1|1|0|0
09|V|15 a 17 años|149|11|159|149|0|0|0|0|11
09|V|18 a 20 años|1960|8|1967|337|1872|0|0|0|8
09|V|21 a 24 años|4795|1|4796|546|4780|87|1|0|1
09|V|25 a 29 años|6956|0|6956|1054|6928|301|30|0|0
09|V|30 a 34 años|7672|0|7672|1711|7635|480|57|0|0
09|V|35 a 39 años|8741|0|8741|2608|8717|848|141|0|0
09|V|40 a 44 años|10161|3|10162|3372|10120|1341|251|0|3
09|V|45 a 49 años|12878|0|12878|4506|12791|1916|456|0|0
09|V|50 a 54 años|13483|0|13483|4897|13327|2405|992|0|0
09|V|55 a 59 años|12954|1|12954|4153|12823|2331|1247|0|1
09|V|60 a 64 años|12543|3|12543|3979|12379|2205|1134|0|3
09|V|65 a 69 años|11761|3|11761|4191|11562|919|392|0|3
09|V|70 a 74 años|9254|4|9255|3506|8998|236|95|0|4
09|V|Más de 74 años|15252|17|15252|9407|12426|96|40|0|17
10|M|15 a 17 años|50|0|50|50|0|0|0|0|0
10|M|18 a 20 años|1457|0|1457|99|1419|0|0|0|0
10|M|21 a 24 años|4760|0|4760|139|4757|15|1|0|0
10|M|25 a 29 años|7262|0|7262|228|7260|46|7|0|0
10|M|30 a 34 años|8452|0|8452|736|8448|79|13|0|0
10|M|35 a 39 años|9994|0|9994|1030|9984|95|16|0|0
10|M|40 a 44 años|10406|0|10406|1396|10387|95|41|0|0
10|M|45 a 49 años|11656|0|11656|1640|11613|71|42|0|0
10|M|50 a 54 años|11830|0|11830|1866|11694|81|34|0|0
10|M|55 a 59 años|11435|0|11435|1278|11312|52|35|0|0
10|M|60 a 64 años|10346|1|10346|1053|10189|29|12|0|1
10|M|65 a 69 años|7620|0|7620|883|7418|8|4|0|0
10|M|70 a 74 años|3852|0|3852|388|3715|6|1|0|0
10|M|Más de 74 años|2582|0|2582|306|2389|1|1|0|0
10|V|15 a 17 años|332|2|333|332|0|0|0|0|2
10|V|18 a 20 años|2785|0|2785|610|2656|2|0|0|0
10|V|21 a 24 años|5816|0|5816|839|5783|146|2|0|0
10|V|25 a 29 años|8300|0|8300|1290|8281|535|38|0|0
10|V|30 a 34 años|8821|0|8821|2835|8798|760|91|0|0
10|V|35 a 39 años|10164|0|10164|4451|10119|1196|163|0|0
10|V|40 a 44 años|11559|0|11559|5471|11518|1806|323|0|0
10|V|45 a 49 años|13176|1|13176|6077|12980|2172|488|0|1
10|V|50 a 54 años|13565|1|13565|6389|13259|2221|853|0|1
10|V|55 a 59 años|14144|3|14144|5654|13773|2053|978|0|3
10|V|60 a 64 años|14822|7|14822|6521|14329|1950|884|0|7
10|V|65 a 69 años|13539|13|13541|6604|12918|881|345|0|13
10|V|70 a 74 años|9901|15|9903|4724|9314|263|119|0|15
10|V|Más de 74 años|16145|23|16146|10523|11832|151|73|0|23
11|M|15 a 17 años|1089|0|1089|1089|0|0|0|0|0
11|M|18 a 20 años|6909|0|6909|2056|5859|0|0|0|0
11|M|21 a 24 años|17083|0|17083|2462|16653|27|2|0|0
11|M|25 a 29 años|23749|0|23749|2768|23639|82|16|0|0
11|M|30 a 34 años|27462|0|27462|6256|27276|143|48|0|0
11|M|35 a 39 años|32291|0|32291|10769|32029|131|66|0|0
11|M|40 a 44 años|36705|0|36705|14981|36270|179|84|0|0
11|M|45 a 49 años|43046|0|43046|19389|41715|261|100|0|0
11|M|50 a 54 años|40789|0|40789|18341|38699|191|75|0|0
11|M|55 a 59 años|35800|0|35800|13000|33722|157|45|0|0
11|M|60 a 64 años|27742|0|27742|8672|25771|87|18|0|0
11|M|65 a 69 años|20192|0|20192|5322|18787|30|6|0|0
11|M|70 a 74 años|11057|0|11057|1994|10264|19|2|0|0
11|M|Más de 74 años|7585|0|7585|1289|6859|5|0|0|0
11|V|15 a 17 años|2919|3|2920|2919|0|0|0|0|3
11|V|18 a 20 años|11113|0|11113|5017|9101|9|0|0|0
11|V|21 a 24 años|21674|0|21674|6492|20831|315|11|0|0
11|V|25 a 29 años|27379|0|27379|7611|27010|984|111|0|0
11|V|30 a 34 años|28536|0|28536|12763|28159|1342|173|0|0
11|V|35 a 39 años|34037|0|34037|21087|33548|2245|384|0|0
11|V|40 a 44 años|38679|0|38679|26626|38157|3608|752|0|0
11|V|45 a 49 años|47341|1|47341|33096|45698|5051|1158|0|1
