COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
03|V|50 a 54 años|70585|0|70585|44657|68459|9541|3354|0|0
03|V|55 a 59 años|65219|0|65219|41308|62949|9173|3678|0|0
03|V|60 a 64 años|58548|1|58548|40216|56487|8034|3013|0|1
03|V|65 a 69 años|50402|0|50402|35195|48594|3798|1242|0|0
03|V|70 a 74 años|39609|4|39609|27176|38107|1584|451|0|4
03|V|Más de 74 años|62710|0|62710|46924|53918|802|221|0|0
04|M|15 a 17 años|99|0|99|99|0|0|0|0|0
04|M|18 a 20 años|2707|0|2707|187|2619|1|0|0|0
04|M|21 a 24 años|9150|0|9150|285|9123|34|0|0|0
04|M|25 a 29 años|14043|0|14043|532|14017|90|9|0|0
04|M|30 a 34 años|16035|0|16035|1616|15985|167|25|0|0
04|M|35 a 39 años|18546|0|18546|2975|18461|213|33|0|0
04|M|40 a 44 años|20869|0|20869|4569|20726|314|85|0|0
04|M|45 a 49 años|23370|0|23370|6249|22979|356|90|0|0
04|M|50 a 54 años|21443|0|21443|6158|20960|322|87|0|0
04|M|55 a 59 años|19052|0|19052|4716|18557|388|63|0|0
04|M|60 a 64 años|15452|0|15452|3515|15021|380|45|0|0
04|M|65 a 69 años|11694|0|11694|2426|11344|255|18|0|0
04|M|70 a 74 años|6534|0|6534|1403|6237|98|3|0|0
04|M|Más de 74 años|4894|0|4894|1332|4420|16|2|0|0
04|V|15 a 17 años|846|0|846|846|0|0|0|0|0
04|V|18 a 20 años|5121|0|5121|1422|4578|12|0|0|0
04|V|21 a 24 años|11945|0|11945|2049|11718|420|7|0|0
04|V|25 a 29 años|17777|0|17777|3119|17623|1353|73|0|0
04|V|30 a 34 años|20264|0|20264|5888|20115|2073|176|0|0
04|V|35 a 39 años|23081|0|23081|10133|22869|3163|391|0|0
04|V|40 a 44 años|25525|0|25525|12579|25221|4408|785|0|0
04|V|45 a 49 años|30030|0|30030|15521|29227|5729|1290|0|0
04|V|50 a 54 años|27683|1|27683|15224|26720|5669|2024|0|1
04|V|55 a 59 años|24942|0|24942|14226|23924|4766|2041|0|0
04|V|60 a 64 años|21597|1|21597|13569|20551|3902|1612|0|1
04|V|65 a 69 años|18168|0|18168|12497|17122|1922|640|0|0
04|V|70 a 74 años|13376|3|13376|9646|12399|697|197|0|3
04|V|Más de 74 años|19142|3|19142|15150|14258|213|75|0|3
05|M|15 a 17 años|20|1|21|20|0|0|0|0|1
05|M|18 a 20 años|640|0|640|59|630|0|0|0|0
05|M|21 a 24 años|1814|0|1814|91|1809|6|0|0|0
05|M|25 a 29 años|2716|0|2716|108|2715|13|1|0|0
05|M|30 a 34 años|2957|0|2957|336|2951|17|1|0|0
05|M|35 a 39 años|3468|0|3468|490|3458|31|10|0|0
05|M|40 a 44 años|3964|0|3964|643|3957|48|15|0|0
05|M|45 a 49 años|4766|0|4766|831|4721|55|21|0|0
05|M|50 a 54 años|4795|0|4795|948|4741|44|21|0|0
05|M|55 a 59 años|4724|0|4724|552|4675|22|7|0|0
05|M|60 a 64 años|4274|0|4274|413|4226|17|9|0|0
05|M|65 a 69 años|3234|0|3234|273|3188|6|3|0|0
05|M|70 a 74 años|1720|0|1720|130|1680|0|0|0|0
05|M|Más de 74 años|1312|0|1312|141|1247|0|0|0|0
05|V|15 a 17 años|183|0|183|183|0|0|0|0|0
05|V|18 a 20 años|1081|5|1085|271|1029|0|0|0|5
05|V|21 a 24 años|2191|2|2193|373|2180|70|0|0|2
05|V|25 a 29 años|3075|0|3075|564|3064|193|34|0|0
05|V|30 a 34 años|3439|0|3439|1115|3428|282|42|0|0
05|V|35 a 39 años|3866|0|3866|1615|3842|525|101|0|0
05|V|40 a 44 años|4360|0|4360|1994|4338|776|229|0|0
05|V|45 a 49 años|5440|0|5440|2405|5378|989|294|0|0
05|V|50 a 54 años|5637|0|5637|2609|5553|1040|425|0|0
05|V|55 a 59 años|5727|0|5727|2198|5631|1016|560|0|0
05|V|60 a 64 años|5900|2|5900|2377|5769|906|430|0|2
05|V|65 a 69 años|5525|1|5525|2360|5368|470|177|0|1
05|V|70 a 74 años|4303|2|4303|1820|4132|159|85|0|2
05|V|Más de 74 años|7616|7|7618|4729|5793|64|22|0|7
06|M|15 a 17 años|200|0|200|200|0|0|0|0|0
06|M|18 a 20 años|2993|0|2993|357|2866|0|0|0|0
06|M|21 a 24 años|9034|0|9034|461|9003|39|4|0|0
06|M|25 a 29 años|13473|0|13473|538|13459|113|31|0|0
06|M|30 a 34 años|15639|0|15639|1459|15619|137|43|0|0
06|M|35 a 39 años|17843|0|17843|2305|17815|168|59|0|0
06|M|40 a 44 años|19019|0|19019|3077|18962|189|73|0|0
06|M|45 a 49 años|21425|0|21425|3702|21253|218|73|0|0
06|M|50 a 54 años|20451|0|20451|4180|20103|126|68|0|0
