COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
02|V|25 a 29 años|9441|0|9441|1791|9408|594|45|0|0
02|V|30 a 34 años|9842|0|9842|3452|9800|937|73|0|0
02|V|35 a 39 años|10998|0|10998|5652|10925|1346|135|0|0
02|V|40 a 44 años|11459|0|11459|6535|11386|1834|282|0|0
02|V|45 a 49 años|13262|0|13262|7755|12991|2412|446|0|0
02|V|50 a 54 años|13806|2|13806|8592|13409|2619|1028|0|2
02|V|55 a 59 años|14199|3|14199|7754|13792|2642|1258|0|3
02|V|60 a 64 años|13437|4|13437|7799|12982|2368|1156|0|4
02|V|65 a 69 años|11465|14|11465|7460|11035|893|365|0|14
02|V|70 a 74 años|7708|12|7708|5534|7287|236|127|0|12
02|V|Más de 74 años|15181|51|15181|13319|10517|99|39|0|51
03|M|15 a 17 años|1150|0|1150|1150|0|0|0|0|0
03|M|18 a 20 años|8784|0|8784|2152|7686|2|0|0|0
03|M|21 a 24 años|23479|0|23479|2508|23116|34|4|0|0
03|M|25 a 29 años|33169|0|33169|2692|32964|102|22|0|0
03|M|30 a 34 años|37305|0|37305|5507|37027|133|40|0|0
03|M|35 a 39 años|44076|0|44076|10419|43700|190|71|0|0
03|M|40 a 44 años|50448|0|50448|14847|49981|260|136|0|0
03|M|45 a 49 años|61146|0|61146|20662|59963|416|198|0|0
03|M|50 a 54 años|59735|0|59735|22302|58120|585|177|0|0
03|M|55 a 59 años|54939|0|54939|17851|53407|750|161|0|0
03|M|60 a 64 años|47653|0|47653|14999|46158|779|83|0|0
03|M|65 a 69 años|38506|0|38506|10328|37301|567|27|0|0
03|M|70 a 74 años|24867|0|24867|5822|24013|377|18|0|0
03|M|Más de 74 años|24729|0|24729|7580|22110|130|9|0|0
03|V|15 a 17 años|3165|0|3165|3165|0|0|0|0|0
03|V|18 a 20 años|13987|0|13987|5462|11709|7|1|0|0
03|V|21 a 24 años|29923|0|29923|7937|29016|471|12|0|0
03|V|25 a 29 años|40095|0|40095|9716|39584|1365|125|0|0
03|V|30 a 34 años|42731|0|42731|15093|42175|1868|236|0|0
03|V|35 a 39 años|49083|0|49083|24548|48495|2921|502|0|0
03|V|40 a 44 años|56400|0|56400|31671|55748|4823|1006|0|0
03|V|45 a 49 años|71115|1|71116|41757|69254|7709|1709|0|1
03|V|50 a 54 años|71237|0|71237|44880|69129|9382|3297|0|0
03|V|55 a 59 años|65701|0|65701|41499|63440|8979|3642|0|0
03|V|60 a 64 años|59234|1|59234|40395|57173|7777|3066|0|1
03|V|65 a 69 años|51391|0|51391|35974|49573|3653|1215|0|0
03|V|70 a 74 años|39811|4|39811|27284|38326|1681|496|0|4
03|V|Más de 74 años|63635|0|63635|47523|54803|846|233|0|0
04|M|15 a 17 años|93|0|93|93|0|0|0|0|0
04|M|18 a 20 años|2811|0|2811|202|2713|1|0|0|0
04|M|21 a 24 años|9135|0|9135|283|9109|28|0|0|0
04|M|25 a 29 años|14242|0|14242|519|14217|102|9|0|0
04|M|30 a 34 años|15873|0|15873|1477|15816|170|26|0|0
04|M|35 a 39 años|18527|0|18527|2976|18441|221|37|0|0
04|M|40 a 44 años|20576|0|20576|4357|20443|311|81|0|0
04|M|45 a 49 años|23440|0|23440|6173|23072|357|90|0|0
04|M|50 a 54 años|21645|0|21645|6254|21162|323|95|0|0
04|M|55 a 59 años|19253|0|19253|4879|18754|318|68|0|0
04|M|60 a 64 años|15826|0|15826|3679|15395|313|42|0|0
04|M|65 a 69 años|12175|0|12175|2543|11818|206|19|0|0
04|M|70 a 74 años|6688|0|6688|1444|6397|97|5|0|0
04|M|Más de 74 años|5118|0|5118|1366|4620|19|2|0|0
04|V|15 a 17 años|834|0|834|834|0|0|0|0|0
04|V|18 a 20 años|5299|0|5299|1434|4724|18|0|0|0
04|V|21 a 24 años|12133|0|12133|2109|11911|421|6|0|0
04|V|25 a 29 años|17850|0|17850|3099|17705|1345|76|0|0
04|V|30 a 34 años|20228|0|20228|5499|20085|2050|176|0|0
04|V|35 a 39 años|23010|0|23010|10068|22799|3124|390|0|0
04|V|40 a 44 años|25072|0|25072|12219|24796|4367|768|0|0
04|V|45 a 49 años|29848|0|29848|15464|29079|5650|1237|0|0
04|V|50 a 54 años|28035|0|28035|15312|27094|5689|1983|0|0
04|V|55 a 59 años|25110|1|25110|14206|24100|4861|2074|0|1
04|V|60 a 64 años|21888|1|21888|13562|20858|3860|1672|0|1
04|V|65 a 69 años|18573|0|18573|12716|17550|1854|643|0|0
04|V|70 a 74 años|13573|3|13573|9761|12609|710|215|0|3
04|V|Más de 74 años|19533|3|19533|15417|14627|234|81|0|3
05|M|15 a 17 años|18|0|18|18|0|0|0|0|0
05|M|18 a 20 años|639|0|639|62|625|0|0|0|0
05|M|21 a 24 años|1780|0|1780|85|1777|6|0|0|0
05|M|25 a 29 años|2763|0|2763|110|2762|12|1|0|0
05|M|30 a 34 años|2929|0|2929|315|2924|18|1|0|0
05|M|35 a 39 años|3443|0|3443|482|3434|28|8|0|0
05|M|40 a 44 años|3922|0|3922|650|3917|48|16|0|0
05|M|45 a 49 años|4732|0|4732|801|4692|54|20|0|0
05|M|50 a 54 años|4779|0|4779|965|4723|47|23|0|0
05|M|55 a 59 años|4763|0|4763|577|4710|21|5|0|0
05|M|60 a 64 años|4292|0|4292|422|4245|21|11|0|0
05|M|65 a 69 años|3386|0|3386|295|3340|3|1|0|0
05|M|70 a 74 años|1787|0|1787|127|1749|0|0|0|0
05|M|Más de 74 años|1393|0|1393|156|1324|0|0|0|0
05|V|15 a 17 años|189|2|190|189|0|0|0|0|2
05|V|18 a 20 años|1103|2|1105|262|1043|0|0|0|2
05|V|21 a 24 años|2222|2|2224|392|2208|69|0|0|2
05|V|25 a 29 años|3098|0|3098|581|3083|201|31|0|0
05|V|30 a 34 años|3389|0|3389|1050|3380|289|45|0|0
05|V|35 a 39 años|3872|0|3872|1593|3850|489|86|0|0
05|V|40 a 44 años|4352|0|4352|1967|4327|762|237|0|0
05|V|45 a 49 años|5375|0|5375|2410|5318|957|280|0|0
05|V|50 a 54 años|5632|0|5632|2603|5553|1050|409|0|0
05|V|55 a 59 años|5691|0|5691|2210|5589|1004|553|0|0
05|V|60 a 64 años|5893|1|5893|2335|5775|897|447|0|1
05|V|65 a 69 años|5571|1|5571|2351|5418|470|180|0|1
05|V|70 a 74 años|4392|2|4392|1877|4219|172|90|0|2
05|V|Más de 74 años|7730|7|7732|4747|5920|68|28|0|7
06|M|15 a 17 años|185|0|185|185|0|0|0|0|0
06|M|18 a 20 años|2820|0|2820|359|2699|1|0|0|0
06|M|21 a 24 años|8835|0|8835|472|8804|41|4|0|0
06|M|25 a 29 años|13550|0|13550|552|13533|111|33|0|0
06|M|30 a 34 años|15380|0|15380|1326|15356|137|50|0|0
06|M|35 a 39 años|17728|0|17728|2281|17701|175|63|0|0
06|M|40 a 44 años|18763|0|18763|3009|18712|198|74|0|0
06|M|45 a 49 años|21233|0|21233|3653|21067|219|77|0|0
06|M|50 a 54 años|20512|0|20512|4175|20180|135|71|0|0
06|M|55 a 59 años|18877|1|18877|3086|18519|82|55|0|1
06|M|60 a 64 años|15331|0|15331|2036|14962|45|28|0|0
06|M|65 a 69 años|10686|1|10686|1336|10355|8|4|0|1
06|M|70 a 74 años|5506|0|5506|647|5252|6|0|0|0
06|M|Más de 74 años|3745|0|3745|475|3500|1|1|0|0
06|V|15 a 17 años|1201|24|1216|1201|0|0|0|0|24
06|V|18 a 20 años|5954|6|5958|1746|5470|9|0|0|6
06|V|21 a 24 años|11454|2|11455|2199|11340|310|15|0|2
06|V|25 a 29 años|15579|0|15579|3117|15529|952|78|0|0
06|V|30 a 34 años|17261|1|17261|6344|17198|1411|133|0|1
06|V|35 a 39 años|19342|0|19342|9692|19243|2320|298|0|0
06|V|40 a 44 años|20685|2|20686|11282|20559|3342|563|0|2
06|V|45 a 49 años|23155|2|23155|12182|22795|3862|838|0|2
06|V|50 a 54 años|24602|7|24603|14175|23909|4206|1598|0|7
06|V|55 a 59 años|24026|16|24030|12768|23182|3717|1814|2|14
06|V|60 a 64 años|23609|21|23609|13404|22508|3113|1437|0|21
06|V|65 a 69 años|20376|23|20376|13967|19064|1284|499|0|23
06|V|70 a 74 años|14613|31|14613|10345|13370|386|196|0|31
06|V|Más de 74 años|26791|75|26792|21762|17858|224|107|0|75
07|M|15 a 17 años|841|0|841|841|0|0|0|0|0
07|M|18 a 20 años|4254|0|4254|1510|3494|0|0|0|0
07|M|21 a 24 años|12955|0|12955|2121|12690|24|2|0|0
07|M|25 a 29 años|22260|0|22260|3996|22080|150|51|0|0
07|M|30 a 34 años|31106|0|31106|7697|30860|353|143|0|0
07|M|35 a 39 años|34572|0|34572|11740|34226|493|241|0|0
07|M|40 a 44 años|41771|0|41771|18326|41327|969|495|0|0
07|M|45 a 49 años|42577|0|42577|16959|41697|749|375|0|0
07|M|50 a 54 años|39058|0|39058|17512|37906|566|244|0|0
07|M|55 a 59 años|33981|1|33982|14769|32844|516|124|1|0
07|M|60 a 64 años|28246|2|28246|11146|27271|420|73|1|1
07|M|65 a 69 años|22922|0|22922|6847|22064|177|17|0|0
07|M|70 a 74 años|16049|0|16049|4103|15284|80|7|0|0
07|M|Más de 74 años|19496|0|19496|6561|16106|37|2|0|0
07|V|15 a 17 años|2185|1|2185|2185|0|0|0|0|1
07|V|18 a 20 años|8081|3|8083|3762|6525|3|0|0|3
07|V|21 a 24 años|17419|0|17419|5493|16814|265|21|0|0
07|V|25 a 29 años|22812|0|22812|6501|22447|741|168|0|0
07|V|30 a 34 años|22637|0|22637|8772|22310|995|283|0|0
07|V|35 a 39 años|27475|0|27475|13835|27094|1650|664|0|0
07|V|40 a 44 años|28964|0|28964|14388|28580|2205|939|0|0
07|V|45 a 49 años|40151|0|40151|24637|39024|3862|1559|0|0
07|V|50 a 54 años|43231|1|43231|28501|41746|4828|2340|0|1
07|V|55 a 59 años|38480|0|38480|25994|37004|4495|2440|0|0
07|V|60 a 64 años|32600|1|32600|22874|31176|4068|2101|0|1
07|V|65 a 69 años|26422|3|26422|18946|25175|1819|784|0|3
07|V|70 a 74 años|20215|2|20215|14316|19062|744|316|0|2
07|V|Más de 74 años|33467|9|33467|26787|27212|357|139|0|9
08|M|15 a 17 años|932|1|933|932|0|0|0|0|1
08|M|18 a 20 años|16688|0|16688|2573|15693|13|0|0|0
08|M|21 a 24 años|61165|0|61165|5007|60698|131|8|0|0
08|M|25 a 29 años|94350|0|94350|8722|93819|359|90|0|0
08|M|30 a 34 años|109321|0|109321|17332|108525|453|204|0|0
08|M|35 a 39 años|121337|0|121337|25013|120345|577|424|0|0
08|M|40 a 44 años|139887|0|139887|34089|138553|968|667|0|0
08|M|45 a 49 años|170816|0|170816|47811|167707|986|712|0|0
08|M|50 a 54 años|173133|0|173133|58307|167889|838|644|0|0
08|M|55 a 59 años|147367|0|147367|43855|142847|684|497|0|0
08|M|60 a 64 años|120399|0|120399|32691|117091|411|216|0|0
08|M|65 a 69 años|98830|0|98830|20923|96540|148|61|0|0
08|M|70 a 74 años|63526|0|63526|10326|61876|60|16|0|0
08|M|Más de 74 años|56149|0|56149|10906|52580|15|4|0|0
08|V|15 a 17 años|3224|10|3231|3224|0|0|0|0|10
08|V|18 a 20 años|31799|9|31807|8654|29082|50|2|0|9
08|V|21 a 24 años|81145|2|81146|15804|79906|850|38|0|2
08|V|25 a 29 años|110697|1|110698|25384|109486|2544|451|0|1
08|V|30 a 34 años|123809|1|123810|40215|122378|3639|915|0|1
08|V|35 a 39 años|138325|0|138325|56731|136733|5807|1958|0|0
08|V|40 a 44 años|154640|0|154640|70609|152971|9718|3514|0|0
08|V|45 a 49 años|202343|0|202343|102220|197530|15693|5506|0|0
08|V|50 a 54 años|214516|0|214516|121367|207413|19903|8258|0|0
08|V|55 a 59 años|187544|1|187544|101785|181127|18319|8580|0|1
08|V|60 a 64 años|158291|0|158291|89014|152952|16841|7538|0|0
08|V|65 a 69 años|131196|3|131196|71826|127154|7773|3171|0|3
08|V|70 a 74 años|102709|2|102709|50562|99486|3315|1567|0|2
08|V|Más de 74 años|163597|1|163598|94492|146739|1866|783|1|0
09|M|15 a 17 años|29|0|29|29|0|0|0|0|0
09|M|18 a 20 años|841|0|841|43|831|0|0|0|0
09|M|21 a 24 años|3480|0|3480|119|3476|3|0|0|0
09|M|25 a 29 años|5673|0|5673|200|5661|19|2|0|0
09|M|30 a 34 años|5879|0|5879|356|5862|27|11|0|0
09|M|35 a 39 años|7384|0|7384|543|7378|61|18|0|0
09|M|40 a 44 años|8679|0|8679|750|8664|83|36|0|0
09|M|45 a 49 años|10704|0|10704|998|10667|128|52|0|0
09|M|50 a 54 años|11107|0|11107|1293|11034|92|54|0|0
09|M|55 a 59 años|10407|0|10407|892|10334|59|37|0|0
09|M|60 a 64 años|9370|0|9370|665|9295|44|24|0|0
09|M|65 a 69 años|7483|0|7483|496|7390|19|11|0|0
09|M|70 a 74 años|4295|0|4295|279|4221|4|2|0|0
09|M|Más de 74 años|3144|1|3144|450|2870|1|1|0|1
09|V|15 a 17 años|152|10|161|152|0|0|0|0|10
09|V|18 a 20 años|1970|10|1979|346|1876|0|0|0|10
09|V|21 a 24 años|4795|1|4796|534|4780|85|1|0|1
09|V|25 a 29 años|6971|0|6971|1062|6943|305|32|0|0
09|V|30 a 34 años|7664|0|7664|1705|7625|464|55|0|0
09|V|35 a 39 años|8731|0|8731|2605|8707|849|142|0|0
09|V|40 a 44 años|10169|3|10170|3365|10128|1335|252|0|3
09|V|45 a 49 años|12852|0|12852|4484|12768|1908|454|0|0
09|V|50 a 54 años|13489|0|13489|4922|13331|2398|984|0|0
09|V|55 a 59 años|12964|1|12964|4146|12831|2323|1240|0|1
09|V|60 a 64 años|12559|3|12559|3998|12397|2198|1135|0|3
09|V|65 a 69 años|11796|3|11796|4201|11597|919|389|0|3
09|V|70 a 74 años|9257|4|9258|3503|9001|248|99|0|4
09|V|Más de 74 años|15361|17|15361|9436|12532|96|41|0|17
10|M|15 a 17 años|49|0|49|49|0|0|0|0|0
10|M|18 a 20 años|1447|0|1447|98|1411|0|0|0|0
10|M|21 a 24 años|4713|0|4713|144|4707|17|1|0|0
10|M|25 a 29 años|7283|0|7283|224|7281|46|7|0|0
10|M|30 a 34 años|8451|0|8451|728|8448|81|13|0|0
10|M|35 a 39 años|9969|0|9969|1031|9958|95|16|0|0
10|M|40 a 44 años|10380|0|10380|1395|10362|95|38|0|0
10|M|45 a 49 años|11625|0|11625|1624|11581|75|46|0|0
10|M|50 a 54 años|11842|0|11842|1876|11707|80|34|0|0
10|M|55 a 59 años|11435|0|11435|1279|11315|49|34|0|0
10|M|60 a 64 años|10380|1|10380|1063|10222|30|11|0|1
10|M|65 a 69 años|7702|0|7702|887|7500|7|3|0|0
10|M|70 a 74 años|3899|0|3899|396|3761|5|1|0|0
10|M|Más de 74 años|2609|0|2609|308|2415|1|1|0|0
10|V|15 a 17 años|336|2|337|336|0|0|0|0|2
10|V|18 a 20 años|2758|0|2758|609|2635|3|0|0|0
10|V|21 a 24 años|5854|0|5854|849|5820|151|2|0|0
10|V|25 a 29 años|8301|0|8301|1286|8281|537|39|0|0
10|V|30 a 34 años|8804|0|8804|2794|8784|768|90|0|0
10|V|35 a 39 años|10130|0|10130|4443|10083|1186|159|0|0
10|V|40 a 44 años|11564|0|11564|5465|11521|1797|331|0|0
10|V|45 a 49 años|13127|1|13127|6043|12932|2171|485|0|1
10|V|50 a 54 años|13610|1|13610|6421|13303|2220|848|0|1
10|V|55 a 59 años|14094|3|14094|5642|13730|2045|966|0|3
10|V|60 a 64 años|14835|7|14835|6526|14334|1941|886|0|7
10|V|65 a 69 años|13623|13|13625|6619|13008|881|348|0|13
10|V|70 a 74 años|9932|15|9934|4741|9349|265|120|0|15
10|V|Más de 74 años|16226|23|16227|10553|11901|155|75|0|23
11|M|15 a 17 años|1066|0|1066|1066|0|0|0|0|0
11|M|18 a 20 años|6932|0|6932|2060|5882|1|0|0|0
11|M|21 a 24 años|17173|0|17173|2487|16739|28|2|0|0
11|M|25 a 29 años|23716|0|23716|2756|23611|79|18|0|0
11|M|30 a 34 años|27412|0|27412|6181|27232|144|48|0|0
11|M|35 a 39 años|32270|0|32270|10720|32004|134|68|0|0
11|M|40 a 44 años|36660|0|36660|14877|36235|177|84|0|0
11|M|45 a 49 años|42895|0|42895|19338|41570|260|99|0|0
11|M|50 a 54 años|40916|0|40916|18421|38843|194|76|0|0
11|M|55 a 59 años|35878|0|35878|13083|33795|155|44|0|0
11|M|60 a 64 años|27888|0|27888|8723|25926|88|19|0|0
11|M|65 a 69 años|20341|0|20341|5397|18911|33|6|0|0
11|M|70 a 74 años|11122|0|11122|2032|10317|18|2|0|0
11|M|Más de 74 años|7657|0|7657|1298|6924|6|0|0|0
11|V|15 a 17 años|2906|3|2907|2906|0|0|0|0|3
11|V|18 a 20 años|11099|0|11099|5005|9088|7|0|0|0
11|V|21 a 24 años|21764|0|21764|6553|20921|316|10|0|0
11|V|25 a 29 años|27398|0|27398|7606|27032|983|114|0|0
11|V|30 a 34 años|28517|0|28517|12640|28139|1334|169|0|0
11|V|35 a 39 años|34005|0|34005|21013|33515|2225|380|0|0
11|V|40 a 44 años|38543|1|38543|26470|38030|3564|750|0|1
11|V|45 a 49 años|47311|1|47311|33095|45681|5049|1151|0|1
11|V|50 a 54 años|47862|1|47863|33944|45415|5614|1787|0|1
11|V|55 a 59 años|45153|1|45153|30573|42166|4824|1973|0|1
11|V|60 a 64 años|39742|1|39742|27868|36112|3521|1499|0|1
11|V|65 a 69 años|34272|5|34272|24976|30729|1472|642|0|5
11|V|70 a 74 años|24935|3|24935|17638|22181|542|247|0|3
11|V|Más de 74 años|38002|16|38002|29689|25603|236|113|0|16
12|M|15 a 17 años|335|0|335|335|0|0|0|0|0
12|M|18 a 20 años|2743|0|2743|666|2382|0|0|0|0
12|M|21 a 24 años|7620|0|7620|801|7504|14|0|0|0
12|M|25 a 29 años|10588|0|10588|892|10548|36|4|0|0
12|M|30 a 34 años|11825|0|11825|1788|11770|58|10|0|0
12|M|35 a 39 años|14159|0|14159|3158|14093|99|24|0|0
12|M|40 a 44 años|16145|0|16145|4537|16071|124|43|0|0
12|M|45 a 49 años|20733|0|20733|7216|20426|138|49|0|0
12|M|50 a 54 años|20055|0|20055|8384|19611|122|47|0|0
12|M|55 a 59 años|18250|0|18250|6947|17818|83|43|0|0
12|M|60 a 64 años|15218|0|15218|5443|14689|50|27|0|0
12|M|65 a 69 años|12232|0|12232|3352|11779|28|5|0|0
12|M|70 a 74 años|7868|0|7868|1544|7455|15|1|0|0
12|M|Más de 74 años|7263|0|7263|2431|5696|7|0|0|0
12|V|15 a 17 años|979|1|979|979|0|0|0|0|1
12|V|18 a 20 años|4553|0|4553|1581|3951|1|0|0|0
12|V|21 a 24 años|9795|0|9795|2394|9577|159|1|0|0
12|V|25 a 29 años|12997|0|12997|3391|12905|459|23|0|0
12|V|30 a 34 años|13786|0|13786|5103|13680|736|56|0|0
12|V|35 a 39 años|14924|0|14924|7573|14766|1254|145|0|0
12|V|40 a 44 años|18219|0|18219|10337|18096|2070|353|0|0
12|V|45 a 49 años|24027|0|24027|14748|23581|3107|605|0|0
12|V|50 a 54 años|24042|0|24042|15753|23480|3357|1080|0|0
12|V|55 a 59 años|22101|0|22101|14543|21471|3167|1297|0|0
12|V|60 a 64 años|19251|2|19251|13750|18674|2447|1141|0|2
12|V|65 a 69 años|16300|3|16300|12324|15799|954|355|0|3
12|V|70 a 74 años|12494|4|12494|9624|11978|331|137|0|4
12|V|Más de 74 años|21742|28|21742|18438|17523|164|49|0|28
13|M|15 a 17 años|118|1|119|118|0|0|0|0|1
13|M|18 a 20 años|1774|0|1774|201|1669|0|0|0|0
13|M|21 a 24 años|5757|0|5757|303|5716|16|0|0|0
13|M|25 a 29 años|9517|0|9517|383|9503|51|4|0|0
13|M|30 a 34 años|10763|0|10763|955|10739|43|10|0|0
13|M|35 a 39 años|12487|0|12487|1896|12451|78|24|0|0
13|M|40 a 44 años|13651|0|13651|2765|13605|191|48|0|0
13|M|45 a 49 años|15232|0|15232|2812|15104|192|49|0|0
13|M|50 a 54 años|14948|0|14948|3473|14644|111|53|0|0
13|M|55 a 59 años|14061|0|14061|2516|13741|75|30|0|0
13|M|60 a 64 años|11760|0|11760|1817|11409|49|20|0|0
13|M|65 a 69 años|8575|0|8575|1093|8259|13|5|0|0
13|M|70 a 74 años|4062|0|4062|463|3854|3|1|0|0
13|M|Más de 74 años|2789|1|2789|431|2510|1|1|0|1
13|V|15 a 17 años|657|29|674|657|0|0|0|0|29
13|V|18 a 20 años|3419|21|3439|956|3097|4|0|0|21
13|V|21 a 24 años|7688|4|7691|1343|7572|174|1|0|4
13|V|25 a 29 años|11051|2|11053|2063|10998|610|31|0|2
13|V|30 a 34 años|12840|1|12841|4422|12782|1015|62|0|1
13|V|35 a 39 años|13666|1|13666|6703|13572|1574|175|0|1
13|V|40 a 44 años|14297|0|14297|7257|14194|2177|401|0|0
13|V|45 a 49 años|16958|2|16960|8575|16644|2705|525|0|2
13|V|50 a 54 años|17223|3|17226|9291|16720|2863|1049|0|3
13|V|55 a 59 años|17327|7|17329|8571|16758|2932|1407|0|7
13|V|60 a 64 años|17133|14|17134|9834|16381|2727|1353|0|14
13|V|65 a 69 años|15021|26|15021|9495|14130|1249|478|0|26
13|V|70 a 74 años|10476|43|10476|6361|9547|396|177|0|43
13|V|Más de 74 años|21613|112|21613|17196|13142|180|76|0|112
14|M|15 a 17 años|308|0|308|308|0|0|0|0|0
14|M|18 a 20 años|3145|0|3145|674|2761|0|0|0|0
14|M|21 a 24 años|9688|0|9688|1010|9522|24|0|0|0
14|M|25 a 29 años|15141|1|15142|1272|15090|64|11|0|1
14|M|30 a 34 años|17912|0|17912|2590|17858|109|29|0|0
14|M|35 a 39 años|20246|0|20246|3519|20180|179|50|0|0
14|M|40 a 44 años|21201|0|21201|4789|21078|226|77|0|0
14|M|45 a 49 años|24102|0|24102|6180|23788|228|89|0|0
14|M|50 a 54 años|23438|0|23438|6953|22823|178|78|0|0
14|M|55 a 59 años|22144|0|22144|5477|21462|122|57|0|0
14|M|60 a 64 años|18287|1|18287|3782|17623|55|18|0|1
14|M|65 a 69 años|12987|0|12987|2543|12377|16|3|0|0
14|M|70 a 74 años|6353|1|6353|1058|5964|11|1|0|1
14|M|Más de 74 años|3791|0|3791|709|3365|2|0|0|0
14|V|15 a 17 años|1408|4|1410|1408|0|0|0|0|4
14|V|18 a 20 años|5970|2|5971|2218|5128|7|0|0|2
14|V|21 a 24 años|12921|0|12921|2989|12667|250|4|0|0
14|V|25 a 29 años|17636|0|17636|4255|17530|838|57|0|0
14|V|30 a 34 años|18971|0|18971|7498|18854|1179|114|0|0
14|V|35 a 39 años|21092|0|21092|11704|20951|2042|289|0|0
14|V|40 a 44 años|23094|1|23095|14371|22942|3111|537|0|1
14|V|45 a 49 años|26976|0|26976|17050|26442|3952|861|0|0
14|V|50 a 54 años|27091|0|27091|17979|26249|4262|1538|0|0
14|V|55 a 59 años|27615|3|27616|17580|26483|4108|1915|1|2
14|V|60 a 64 años|26662|2|26662|18210|25380|3639|1633|0|2
14|V|65 a 69 años|23068|8|23068|17048|21796|1555|654|0|8
14|V|70 a 74 años|16555|4|16555|12426|15407|499|249|0|4
14|V|Más de 74 años|28233|12|28233|23219|18842|258|127|0|12
15|M|15 a 17 años|64|0|64|64|0|0|0|0|0
15|M|18 a 20 años|3657|1|3658|166|3621|0|0|0|1
15|M|21 a 24 años|11803|0|11803|260|11795|24|0|0|0
15|M|25 a 29 años|17622|0|17622|476|17601|67|22|0|0
15|M|30 a 34 años|22496|0|22496|1545|22467|168|47|0|0
15|M|35 a 39 años|30105|0|30105|2642|30064|417|127|0|0
15|M|40 a 44 años|34776|0|34776|3568|34719|439|179|0|0
15|M|45 a 49 años|42347|0|42347|5382|42174|421|197|0|0
15|M|50 a 54 años|41433|1|41433|7234|41134|334|203|0|1
15|M|55 a 59 años|37783|2|37783|4744|37458|213|142|0|2
15|M|60 a 64 años|32236|4|32236|3040|31908|137|77|0|4
15|M|65 a 69 años|27353|17|27354|2175|27016|52|25|0|17
