COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
06|M|18 a 20 años|2926|0|2926|354|2806|0|0|0|0
06|M|21 a 24 años|8965|0|8965|463|8934|38|5|0|0
06|M|25 a 29 años|13485|0|13485|532|13469|112|31|0|0
06|M|30 a 34 años|15493|0|15493|1403|15473|145|44|0|0
06|M|35 a 39 años|17802|0|17802|2298|17773|170|61|0|0
06|M|40 a 44 años|18918|0|18918|3052|18864|191|70|0|0
06|M|45 a 49 años|21354|0|21354|3680|21184|220|75|0|0
06|M|50 a 54 años|20453|0|20453|4164|20115|129|70|0|0
06|M|55 a 59 años|18712|1|18712|3045|18349|84|56|0|1
06|M|60 a 64 años|15240|0|15240|2009|14866|42|26|0|0
06|M|65 a 69 años|10341|1|10341|1293|10016|7|3|0|1
06|M|70 a 74 años|5399|0|5399|626|5146|5|0|0|0
06|M|Más de 74 años|3628|0|3628|467|3391|1|1|0|0
06|V|15 a 17 años|1192|24|1208|1192|0|0|0|0|24
06|V|18 a 20 años|5865|5|5867|1723|5379|7|0|0|5
06|V|21 a 24 años|11319|1|11320|2153|11209|307|15|0|1
06|V|25 a 29 años|15533|0|15533|3131|15478|932|64|0|0
06|V|30 a 34 años|17365|1|17365|6545|17301|1384|134|0|1
06|V|35 a 39 años|19445|0|19445|9767|19343|2379|302|0|0
06|V|40 a 44 años|20832|2|20833|11407|20698|3390|555|0|2
06|V|45 a 49 años|23324|3|23324|12280|22955|3901|871|0|3
06|V|50 a 54 años|24507|6|24508|14132|23783|4187|1625|0|6
06|V|55 a 59 años|24093|17|24097|12843|23248|3677|1813|2|15
06|V|60 a 64 años|23588|20|23588|13448|22460|3134|1441|0|20
06|V|65 a 69 años|20025|23|20025|13800|18724|1278|491|0|23
06|V|70 a 74 años|14564|33|14564|10319|13310|371|189|0|33
06|V|Más de 74 años|26395|77|26396|21471|17519|212|104|0|77
07|M|15 a 17 años|848|0|848|848|0|0|0|0|0
07|M|18 a 20 años|4060|0|4060|1507|3264|0|0|0|0
07|M|21 a 24 años|12931|0|12931|2114|12658|23|1|0|0
07|M|25 a 29 años|22344|0|22344|4054|22153|158|47|0|0
07|M|30 a 34 años|31185|0|31185|7831|30940|346|136|0|0
07|M|35 a 39 años|34817|0|34817|12080|34461|497|243|0|0
07|M|40 a 44 años|41871|0|41871|18402|41412|966|491|0|0
07|M|45 a 49 años|42619|0|42619|16931|41722|753|362|0|0
07|M|50 a 54 años|38960|0|38960|17501|37791|547|235|0|0
07|M|55 a 59 años|33691|1|33692|14564|32559|507|115|1|0
07|M|60 a 64 años|28027|2|28027|10988|27056|398|75|1|1
07|M|65 a 69 años|22597|0|22597|6618|21745|166|15|0|0
07|M|70 a 74 años|15898|0|15898|4018|15140|85|6|0|0
07|M|Más de 74 años|19135|0|19135|6481|15772|34|2|0|0
07|V|15 a 17 años|2170|2|2171|2170|0|0|0|0|2
07|V|18 a 20 años|7623|2|7624|3719|5976|6|0|0|2
07|V|21 a 24 años|17105|0|17105|5371|16495|237|16|0|0
07|V|25 a 29 años|22317|0|22317|6353|21951|718|159|0|0
07|V|30 a 34 años|22644|0|22644|9067|22305|1009|298|0|0
07|V|35 a 39 años|27116|0|27116|13616|26753|1647|651|0|0
07|V|40 a 44 años|29321|0|29321|14848|28908|2222|928|0|0
07|V|45 a 49 años|40421|0|40421|24904|39249|3934|1590|0|0
07|V|50 a 54 años|43164|1|43164|28550|41671|4793|2347|0|1
07|V|55 a 59 años|38160|0|38160|25802|36697|4490|2423|0|0
07|V|60 a 64 años|32335|1|32335|22691|30913|4084|2088|0|1
07|V|65 a 69 años|26165|3|26165|18788|24918|1818|782|0|3
07|V|70 a 74 años|20188|2|20188|14290|19023|735|316|0|2
07|V|Más de 74 años|32953|10|32953|26454|26762|351|133|0|10
08|M|15 a 17 años|933|0|933|933|0|0|0|0|0
08|M|18 a 20 años|16593|0|16593|2602|15573|13|0|0|0
08|M|21 a 24 años|60655|0|60655|4972|60196|121|9|0|0
08|M|25 a 29 años|93965|0|93965|8783|93424|352|91|0|0
08|M|30 a 34 años|109452|0|109452|17784|108654|443|203|0|0
08|M|35 a 39 años|121726|0|121726|25316|120714|586|425|0|0
08|M|40 a 44 años|141187|0|141187|34624|139796|959|674|0|0
08|M|45 a 49 años|171980|0|171980|48621|168723|984|711|0|0
08|M|50 a 54 años|172129|0|172129|58141|166842|814|613|0|0
08|M|55 a 59 años|146868|0|146868|43275|142401|690|485|0|0
08|M|60 a 64 años|119335|0|119335|32242|116071|410|210|0|0
08|M|65 a 69 años|97532|0|97532|20262|95272|158|71|0|0
08|M|70 a 74 años|62893|0|62893|10026|61257|59|15|0|0
08|M|Más de 74 años|54850|0|54850|10720|51355|14|3|0|0
08|V|15 a 17 años|3118|11|3126|3118|0|0|0|0|11
08|V|18 a 20 años|31095|11|31104|8558|28325|44|1|0|11
08|V|21 a 24 años|79741|2|79742|15556|78506|818|31|0|2
08|V|25 a 29 años|109792|1|109793|25297|108558|2458|430|0|1
08|V|30 a 34 años|123151|1|123152|40867|121693|3628|915|0|1
08|V|35 a 39 años|137905|0|137905|56733|136319|5888|1993|0|0
08|V|40 a 44 años|156193|0|156193|72036|154457|9988|3563|0|0
08|V|45 a 49 años|203937|0|203937|103503|198935|16002|5613|0|0
08|V|50 a 54 años|214084|0|214084|121564|206885|20060|8404|0|0
08|V|55 a 59 años|186404|1|186404|100825|180050|18228|8582|0|1
08|V|60 a 64 años|157034|0|157034|88431|151726|17031|7548|0|0
08|V|65 a 69 años|130498|3|130498|71130|126493|7867|3234|0|3
08|V|70 a 74 años|101991|2|101991|49895|98767|3202|1501|0|2
08|V|Más de 74 años|161432|1|161433|93757|144721|1823|743|1|0
09|M|15 a 17 años|28|0|28|28|0|0|0|0|0
09|M|18 a 20 años|876|0|876|43|866|0|0|0|0
09|M|21 a 24 años|3523|0|3523|126|3518|5|0|0|0
09|M|25 a 29 años|5667|0|5667|192|5658|18|2|0|0
09|M|30 a 34 años|5918|0|5918|362|5905|27|11|0|0
09|M|35 a 39 años|7363|0|7363|546|7357|60|18|0|0
09|M|40 a 44 años|8794|0|8794|762|8777|85|37|0|0
09|M|45 a 49 años|10753|0|10753|1007|10716|128|53|0|0
09|M|50 a 54 años|11113|0|11113|1269|11040|88|51|0|0
09|M|55 a 59 años|10388|0|10388|898|10319|63|38|0|0
09|M|60 a 64 años|9331|0|9331|656|9251|45|26|0|0
09|M|65 a 69 años|7327|0|7327|473|7239|19|9|0|0
09|M|70 a 74 años|4223|0|4223|289|4147|4|2|0|0
09|M|Más de 74 años|3052|0|3052|441|2782|1|1|0|0
09|V|15 a 17 años|149|14|161|149|0|0|0|0|14
09|V|18 a 20 años|1929|5|1934|328|1841|0|0|0|5
09|V|21 a 24 años|4803|1|4804|550|4791|86|1|0|1
09|V|25 a 29 años|6956|0|6956|1051|6928|302|31|0|0
09|V|30 a 34 años|7666|0|7666|1717|7630|482|57|0|0
09|V|35 a 39 años|8780|0|8780|2640|8755|866|142|0|0
09|V|40 a 44 años|10232|3|10233|3397|10187|1345|260|0|3
09|V|45 a 49 años|12927|0|12927|4533|12841|1950|471|0|0
09|V|50 a 54 años|13446|0|13446|4870|13290|2405|1013|0|0
09|V|55 a 59 años|12939|1|12939|4131|12812|2316|1233|0|1
09|V|60 a 64 años|12543|3|12543|3985|12378|2228|1135|0|3
09|V|65 a 69 años|11738|3|11738|4194|11534|906|386|0|3
09|V|70 a 74 años|9226|5|9227|3518|8958|241|96|0|5
09|V|Más de 74 años|15075|17|15075|9342|12267|89|38|0|17
10|M|15 a 17 años|50|0|50|50|0|0|0|0|0
10|M|18 a 20 años|1458|0|1458|100|1424|0|0|0|0
10|M|21 a 24 años|4810|0|4810|135|4807|14|1|0|0
10|M|25 a 29 años|7242|0|7242|231|7240|45|7|0|0
10|M|30 a 34 años|8522|0|8522|765|8518|73|15|0|0
10|M|35 a 39 años|10008|0|10008|1027|9997|95|14|0|0
10|M|40 a 44 años|10438|0|10438|1420|10421|95|42|0|0
10|M|45 a 49 años|11677|0|11677|1635|11627|69|39|0|0
10|M|50 a 54 años|11841|0|11841|1883|11710|84|35|0|0
10|M|55 a 59 años|11394|0|11394|1252|11270|49|33|0|0
10|M|60 a 64 años|10296|1|10296|1036|10139|25|10|0|1
10|M|65 a 69 años|7488|0|7488|874|7286|11|4|0|0
10|M|70 a 74 años|3800|0|3800|375|3667|3|1|0|0
10|M|Más de 74 años|2550|0|2550|301|2358|1|1|0|0
10|V|15 a 17 años|335|2|337|335|0|0|0|0|2
10|V|18 a 20 años|2727|0|2727|612|2596|2|0|0|0
10|V|21 a 24 años|5781|0|5781|814|5750|145|1|0|0
10|V|25 a 29 años|8293|0|8293|1305|8275|524|41|0|0
10|V|30 a 34 años|8862|0|8862|2923|8839|753|91|0|0
10|V|35 a 39 años|10256|0|10256|4478|10214|1226|163|0|0
10|V|40 a 44 años|11583|0|11583|5484|11540|1802|325|0|0
10|V|45 a 49 años|13238|1|13238|6122|13032|2182|498|0|1
10|V|50 a 54 años|13586|1|13586|6403|13275|2234|857|0|1
10|V|55 a 59 años|14167|3|14167|5641|13795|2035|971|0|3
10|V|60 a 64 años|14809|8|14809|6572|14305|1965|893|0|8
10|V|65 a 69 años|13452|13|13454|6530|12829|877|340|0|13
10|V|70 a 74 años|9840|15|9842|4708|9259|276|125|0|15
10|V|Más de 74 años|15986|24|15987|10450|11683|149|70|0|24
11|M|15 a 17 años|1082|0|1082|1082|0|0|0|0|0
11|M|18 a 20 años|6818|0|6818|2096|5728|0|0|0|0
11|M|21 a 24 años|16996|0|16996|2411|16586|29|2|0|0
11|M|25 a 29 años|23682|0|23682|2788|23574|88|18|0|0
11|M|30 a 34 años|27471|0|27471|6445|27289|129|49|0|0
11|M|35 a 39 años|32477|0|32477|10793|32203|130|62|0|0
11|M|40 a 44 años|36896|0|36896|15228|36457|180|91|0|0
11|M|45 a 49 años|43276|0|43276|19452|41916|266|97|0|0
11|M|50 a 54 años|40635|0|40635|18286|38512|191|73|0|0
11|M|55 a 59 años|35638|0|35638|12801|33584|151|44|0|0
11|M|60 a 64 años|27531|0|27531|8580|25552|92|19|0|0
11|M|65 a 69 años|19929|0|19929|5169|18555|28|5|0|0
11|M|70 a 74 años|10874|0|10874|1960|10092|17|1|0|0
11|M|Más de 74 años|7455|0|7455|1264|6746|4|0|0|0
11|V|15 a 17 años|2924|1|2925|2924|0|0|0|0|1
11|V|18 a 20 años|10862|0|10862|4968|8829|6|0|0|0
11|V|21 a 24 años|21488|0|21488|6403|20646|304|13|0|0
11|V|25 a 29 años|27237|0|27237|7566|26870|983|109|0|0
11|V|30 a 34 años|28686|0|28686|13105|28290|1346|171|0|0
11|V|35 a 39 años|34053|0|34053|21148|33563|2253|386|0|0
11|V|40 a 44 años|38955|0|38955|26857|38418|3680|769|0|0
11|V|45 a 49 años|47613|1|47613|33302|45929|5096|1161|0|1
11|V|50 a 54 años|47742|1|47743|33835|45266|5667|1850|0|1
11|V|55 a 59 años|45120|1|45120|30525|42068|4776|1966|0|1
11|V|60 a 64 años|39436|2|39436|27730|35793|3505|1472|0|2
11|V|65 a 69 años|33925|4|33925|24718|30407|1491|639|0|4
11|V|70 a 74 años|24657|3|24657|17423|21909|541|250|0|3
11|V|Más de 74 años|37361|16|37361|29232|25107|229|108|0|16
12|M|15 a 17 años|347|0|347|347|0|0|0|0|0
12|M|18 a 20 años|2661|0|2661|667|2295|0|0|0|0
12|M|21 a 24 años|7605|0|7605|800|7489|13|0|0|0
12|M|25 a 29 años|10594|0|10594|874|10557|38|5|0|0
12|M|30 a 34 años|11865|0|11865|1850|11812|54|8|0|0
12|M|35 a 39 años|14164|0|14164|3204|14107|104|27|0|0
12|M|40 a 44 años|16233|0|16233|4578|16154|122|40|0|0
12|M|45 a 49 años|20838|0|20838|7369|20515|130|47|0|0
12|M|50 a 54 años|19975|0|19975|8377|19538|121|52|0|0
12|M|55 a 59 años|18111|0|18111|6847|17676|78|36|0|0
12|M|60 a 64 años|15069|0|15069|5334|14552|50|28|0|0
12|M|65 a 69 años|12051|0|12051|3247|11594|28|4|0|0
12|M|70 a 74 años|7769|0|7769|1539|7346|14|1|0|0
12|M|Más de 74 años|7068|0|7068|2384|5528|4|0|0|0
12|V|15 a 17 años|985|1|985|985|0|0|0|0|1
12|V|18 a 20 años|4425|0|4425|1557|3838|0|0|0|0
12|V|21 a 24 años|9695|0|9695|2394|9477|154|1|0|0
12|V|25 a 29 años|12925|0|12925|3399|12836|445|24|0|0
12|V|30 a 34 años|13661|0|13661|5227|13552|764|57|0|0
12|V|35 a 39 años|14870|0|14870|7572|14725|1264|148|0|0
12|V|40 a 44 años|18394|0|18394|10532|18267|2103|353|0|0
12|V|45 a 49 años|24292|0|24292|14959|23832|3173|630|0|0
12|V|50 a 54 años|23890|0|23890|15724|23324|3355|1094|0|0
12|V|55 a 59 años|21926|0|21926|14441|21298|3105|1292|0|0
12|V|60 a 64 años|19042|2|19042|13647|18465|2453|1129|0|2
12|V|65 a 69 años|16063|5|16063|12158|15561|942|355|0|5
12|V|70 a 74 años|12392|3|12392|9561|11872|316|129|0|3
12|V|Más de 74 años|21407|27|21407|18184|17221|160|49|0|27
13|M|15 a 17 años|120|1|121|120|0|0|0|0|1
13|M|18 a 20 años|1730|0|1730|203|1621|0|0|0|0
13|M|21 a 24 años|5787|0|5787|295|5749|17|0|0|0
13|M|25 a 29 años|9595|0|9595|382|9582|51|4|0|0
13|M|30 a 34 años|10873|0|10873|1029|10846|44|10|0|0
13|M|35 a 39 años|12520|0|12520|1924|12487|75|22|0|0
13|M|40 a 44 años|13765|0|13765|2803|13721|190|49|0|0
13|M|45 a 49 años|15308|0|15308|2837|15169|191|54|0|0
13|M|50 a 54 años|14933|0|14933|3471|14626|109|53|0|0
13|M|55 a 59 años|14010|0|14010|2461|13694|73|29|0|0
13|M|60 a 64 años|11648|0|11648|1782|11293|49|19|0|0
13|M|65 a 69 años|8300|0|8300|1056|7991|13|6|0|0
13|M|70 a 74 años|3965|0|3965|450|3757|4|2|0|0
13|M|Más de 74 años|2703|1|2703|418|2431|1|1|0|1
13|V|15 a 17 años|659|28|677|659|0|0|0|0|28
13|V|18 a 20 años|3427|21|3445|954|3108|5|0|0|21
13|V|21 a 24 años|7545|3|7547|1294|7432|160|2|0|3
13|V|25 a 29 años|11097|2|11099|2099|11047|626|30|0|2
13|V|30 a 34 años|12926|1|12927|4624|12865|1033|70|0|1
13|V|35 a 39 años|13636|1|13636|6674|13544|1589|180|0|1
13|V|40 a 44 años|14415|0|14415|7367|14306|2187|396|0|0
13|V|45 a 49 años|17079|2|17081|8649|16754|2746|556|0|2
13|V|50 a 54 años|17221|4|17225|9270|16712|2881|1062|0|4
13|V|55 a 59 años|17379|6|17380|8634|16806|2907|1431|0|6
13|V|60 a 64 años|17076|14|17077|9851|16302|2743|1329|0|14
13|V|65 a 69 años|14763|28|14763|9371|13860|1257|487|0|28
13|V|70 a 74 años|10294|48|10294|6239|9374|382|164|0|48
13|V|Más de 74 años|21388|117|21388|17077|12954|177|74|0|117
14|M|15 a 17 años|327|0|327|327|0|0|0|0|0
14|M|18 a 20 años|3100|0|3100|672|2705|0|0|0|0
14|M|21 a 24 años|9686|0|9686|1017|9517|19|1|0|0
14|M|25 a 29 años|15182|1|15183|1281|15139|65|11|0|1
14|M|30 a 34 años|18063|0|18063|2674|18009|109|30|0|0
14|M|35 a 39 años|20348|0|20348|3512|20284|186|48|0|0
14|M|40 a 44 años|21282|0|21282|4883|21154|228|76|0|0
14|M|45 a 49 años|24299|0|24299|6271|23962|233|86|0|0
14|M|50 a 54 años|23319|0|23319|6924|22711|175|75|0|0
14|M|55 a 59 años|22118|0|22118|5430|21417|118|57|0|0
14|M|60 a 64 años|18098|1|18098|3699|17436|60|18|0|1
14|M|65 a 69 años|12671|0|12671|2487|12056|15|3|0|0
14|M|70 a 74 años|6151|1|6151|992|5789|11|1|0|1
14|M|Más de 74 años|3721|0|3721|704|3301|1|0|0|0
14|V|15 a 17 años|1387|1|1388|1387|0|0|0|0|1
14|V|18 a 20 años|5874|3|5876|2212|5021|4|0|0|3
14|V|21 a 24 años|12727|0|12727|2939|12463|240|4|0|0
14|V|25 a 29 años|17686|0|17686|4265|17578|824|57|0|0
14|V|30 a 34 años|19028|0|19028|7759|18911|1200|109|0|0
14|V|35 a 39 años|21252|0|21252|11814|21111|2085|296|0|0
14|V|40 a 44 años|23245|1|23246|14519|23089|3175|540|0|1
14|V|45 a 49 años|27122|0|27122|17151|26567|3991|898|0|0
14|V|50 a 54 años|27091|0|27091|17997|26251|4305|1580|0|0
14|V|55 a 59 años|27641|3|27642|17615|26487|4133|1937|1|2
14|V|60 a 64 años|26573|3|26573|18181|25293|3655|1625|0|3
14|V|65 a 69 años|22800|7|22800|16908|21525|1574|660|0|7
14|V|70 a 74 años|16387|4|16387|12262|15236|489|240|0|4
14|V|Más de 74 años|27903|12|27903|23001|18572|248|117|0|12
15|M|15 a 17 años|67|1|68|67|0|0|0|0|1
15|M|18 a 20 años|3677|1|3678|167|3645|0|0|0|1
15|M|21 a 24 años|11865|0|11865|258|11857|22|0|0|0
15|M|25 a 29 años|17490|0|17490|463|17474|68|20|0|0
15|M|30 a 34 años|22817|0|22817|1613|22784|165|44|0|0
15|M|35 a 39 años|30192|0|30192|2626|30156|430|127|0|0
15|M|40 a 44 años|35251|0|35251|3648|35191|431|183|0|0
15|M|45 a 49 años|42502|0|42502|5483|42325|436|199|0|0
15|M|50 a 54 años|41174|1|41174|7156|40869|320|199|0|1
15|M|55 a 59 años|37671|2|37671|4668|37348|216|137|0|2
15|M|60 a 64 años|32007|4|32007|2993|31678|130|77|0|4
15|M|65 a 69 años|27102|17|27103|2112|26769|54|26|0|17
